HOUSEID,PERSONID,FRSTHM,OUTOFTWN,ONTD_P1,ONTD_P2,ONTD_P3,ONTD_P4,ONTD_P5,ONTD_P6,ONTD_P7,ONTD_P8,ONTD_P9,ONTD_P10,ONTD_P11,ONTD_P12,ONTD_P13,ONTD_P14,ONTD_P15,TDCASEID,HH_HISP,HH_RACE,DRIVER,R_SEX,WORKER,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,FLAG100,LIF_CYC,TRIPPURP,AWAYHOME,CDIVMSAR,CENSUS_D,CENSUS_R,DROP_PRK,DRVR_FLG,EDUC,ENDTIME,HH_ONTD,HHMEMDRV,HHRESP,HHSTATE,HHSTFIPS,INTSTATE,MSACAT,MSASIZE,NONHHCNT,NUMONTRP,PAYTOLL,PRMACT,PROXY,PSGR_FLG,R_AGE,RAIL,STRTTIME,TRACC1,TRACC2,TRACC3,TRACC4,TRACC5,TRACCTM,TRAVDAY,TREGR1,TREGR2,TREGR3,TREGR4,TREGR5,TREGRTM,TRPACCMP,TRPHHACC,TRPHHVEH,TRPTRANS,TRVL_MIN,TRVLCMIN,TRWAITTM,URBAN,URBANSIZE,URBRUR,USEINTST,USEPUBTR,VEHID,WHODROVE,WHYFROM,WHYTO,WHYTRP1S,WRKCOUNT,DWELTIME,WHYTRP90,TDTRPNUM,TDWKND,TDAYDATE,TRPMILES,WTTRDFIN,VMT_MILE,PUBTRANS,HOMEOWN,HOMETYPE,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,GASPRICE,VEHTYPE,HH_CBSA,HHC_MSA
20008264,01,01,-1,01,02,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640101,02,01,01,02,01,4,14,5,8,3,02,06,HBO,-1,92,09,04,-1,01,04,0729,2,01,01,CA,06,02,02,04,1,3,-1,01,01,02,45,02,0718,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,2,1,01,02,11,11,-1,04,06,02,01,02,01,01,01,21,20,2,1,05,01,02,200812,11,69806.40281,11,02,01,01,TC,50,20,50,25,50,20,50,197.2,02,41740,7320
20008264,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640102,02,01,01,02,01,4,14,5,8,3,02,06,HBO,-1,92,09,04,-1,01,04,0745,1,-1,01,CA,06,02,02,04,0,1,-1,01,01,02,45,02,0730,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,02,15,15,-1,04,06,02,01,02,01,01,21,01,01,2,75,05,02,02,200812,11,69806.40281,11,02,01,01,TC,50,20,50,25,50,20,50,197.2,02,41740,7320
20008264,01,01,-1,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640103,02,01,01,02,01,4,14,5,8,3,02,06,HBO,-1,92,09,04,-1,01,04,0915,3,01,01,CA,06,02,02,04,0,3,-1,01,01,02,45,02,0900,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,2,2,01,02,15,15,-1,04,06,02,01,02,01,01,01,21,20,2,5,05,03,02,200812,15,69806.40281,15,02,01,01,TC,50,20,50,25,50,20,50,197.2,02,41740,7320
20008264,01,01,-1,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640104,02,01,01,02,01,4,14,5,8,3,02,06,NHB,-1,92,09,04,-1,01,04,0950,2,01,01,CA,06,01,02,04,0,2,02,01,01,02,45,02,0920,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,1,1,01,02,30,30,-1,04,06,02,01,02,01,01,21,30,30,2,40,06,04,02,200812,20,69806.40281,20,02,01,01,TC,50,20,50,25,50,20,50,197.2,02,41740,7320
20008264,01,01,-1,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640105,02,01,01,02,01,4,14,5,8,3,02,06,NHB,-1,92,09,04,-1,01,04,1100,2,01,01,CA,06,01,02,04,0,2,02,01,01,02,45,02,1030,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,1,1,01,02,30,30,-1,04,06,02,01,02,01,01,30,41,40,2,11,03,05,02,200812,18,69806.40281,18,02,01,01,TC,50,20,50,25,50,20,50,197.2,02,41740,7320
20008264,01,01,-1,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640107,02,01,01,02,01,4,14,5,8,3,02,06,NHB,-1,92,09,04,-1,01,04,1115,2,01,01,CA,06,02,02,04,0,2,-1,01,01,02,45,02,1111,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,1,1,01,02,4,4,-1,04,06,02,01,02,01,01,41,21,20,2,5,05,07,02,200812,0.4444444444,69806.40281,0.4444444444,02,01,01,TC,50,20,50,25,50,20,50,197.2,02,41740,7320
20008264,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640108,02,01,01,02,01,4,14,5,8,3,02,06,NHB,-1,92,09,04,-1,01,04,1140,1,-1,01,CA,06,02,02,04,0,1,-1,01,01,02,45,02,1120,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,02,20,20,-1,04,06,02,01,02,01,01,21,11,10,2,290,01,08,02,200812,20,69806.40281,20,02,01,01,TC,50,20,50,25,50,20,50,197.2,02,41740,7320
20008264,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640109,02,01,01,02,01,4,14,5,8,3,02,06,HBW,-1,92,09,04,-1,01,04,1645,1,-1,01,CA,06,02,02,04,0,1,-1,01,01,02,45,02,1630,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,02,15,15,-1,04,06,02,01,02,01,01,11,01,01,2,105,01,09,02,200812,8,69806.40281,8,02,01,01,TC,50,20,50,25,50,20,50,197.2,02,41740,7320
20008264,01,01,-1,01,02,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640110,02,01,01,02,01,4,14,5,8,3,02,06,HBSOCREC,-1,92,09,04,-1,01,04,1840,2,01,01,CA,06,02,02,04,1,3,-1,01,01,02,45,02,1830,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,2,1,01,02,10,10,-1,04,06,02,01,02,01,01,01,53,50,2,2,08,10,02,200812,12,69806.40281,12,02,01,01,TC,50,20,50,25,50,20,50,197.2,02,41740,7320
20008264,01,01,-1,01,02,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640111,02,01,01,02,01,4,14,5,8,3,02,06,NHB,-1,92,09,04,-1,-9,04,1900,2,02,01,CA,06,02,02,04,2,4,-1,01,01,-9,45,02,1842,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,3,1,02,01,18,18,-1,04,06,02,01,02,-1,-1,53,53,50,2,100,08,11,02,200812,12,69806.40281,-1,02,01,01,TC,50,20,50,25,50,20,50,197.2,-1,41740,7320
20008264,01,01,-1,01,02,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640112,02,01,01,02,01,4,14,5,8,3,02,06,NHB,-1,92,09,04,-1,-9,04,2100,2,02,01,CA,06,02,02,04,2,4,-1,01,01,-9,45,02,2040,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,3,1,02,01,20,20,-1,04,06,02,01,02,-1,-1,53,54,50,2,1,10,12,02,200812,18,69806.40281,-1,02,01,01,TC,50,20,50,25,50,20,50,197.2,-1,41740,7320
20008264,01,01,-1,01,02,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640113,02,01,01,02,01,4,14,5,8,3,02,06,HBSOCREC,-1,92,09,04,-1,01,04,2115,2,01,01,CA,06,02,02,04,0,2,-1,01,01,02,45,02,2101,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,1,1,01,02,14,14,-1,04,06,02,01,02,01,01,54,01,01,2,-9,08,13,02,200812,12,69806.40281,12,02,01,01,TC,50,20,50,25,50,20,50,197.2,02,41740,7320
20008264,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640203,02,01,01,01,01,4,14,5,8,3,02,06,HBW,-1,92,09,04,-1,01,02,0545,1,-1,01,CA,06,-1,02,04,0,1,-1,01,02,02,47,02,0520,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,04,25,25,-1,04,06,02,02,02,06,02,01,11,10,2,755,01,03,02,200812,17,87432.936222,17,02,01,01,TC,50,20,50,25,50,20,50,197.2,04,41740,7320
20008264,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082640204,02,01,01,01,01,4,14,5,8,3,02,06,HBW,-1,92,09,04,-1,01,02,1840,1,-1,01,CA,06,-1,02,04,0,1,-1,01,02,02,47,02,1820,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,04,20,20,-1,04,06,02,02,02,06,02,11,01,01,2,-9,01,04,02,200812,17,87432.936222,17,02,01,01,TC,50,20,50,25,50,20,50,197.2,04,41740,7320
20008273,02,01,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082730201,02,01,01,01,01,2,18,4,2,2,02,06,HBW,-1,72,07,03,-1,01,04,0730,1,-1,01,TX,48,01,02,05,0,1,02,01,01,02,45,02,0650,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,04,40,40,-1,01,04,01,01,02,01,02,01,11,10,1,270,01,01,02,200806,15,128659.35534,15,02,01,02,S,7000,70,17000,3000,7000,80,17000,393.7,04,19100,1922
20008273,02,01,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082730202,02,01,01,01,01,2,18,4,2,2,02,06,NHB,-1,72,07,03,-1,01,04,1215,1,01,01,TX,48,02,02,05,2,3,-1,01,01,02,45,02,1200,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,2,0,01,04,15,15,-1,01,04,01,01,02,01,02,11,82,80,1,25,04,02,02,200806,2,128659.35534,2,02,01,02,S,7000,70,17000,3000,7000,80,17000,393.7,04,19100,1922
20008273,02,01,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082730203,02,01,01,01,01,2,18,4,2,2,02,06,NHB,-1,72,07,03,-1,01,04,1300,1,01,01,TX,48,02,02,05,2,3,-1,01,01,02,45,02,1240,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,2,0,01,04,20,20,-1,01,04,01,01,02,01,02,82,12,10,1,30,04,03,02,200806,2,128659.35534,2,02,01,02,S,7000,70,17000,3000,7000,80,17000,393.7,04,19100,1922
20008273,02,01,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082730204,02,01,01,01,01,2,18,4,2,2,02,06,NHB,-1,72,07,03,-1,01,04,1400,1,-1,01,TX,48,01,02,05,0,1,02,01,01,02,45,02,1330,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,04,30,30,-1,01,04,01,01,02,01,02,12,65,60,1,60,04,04,02,200806,10,128659.35534,10,02,01,02,S,7000,70,17000,3000,7000,80,17000,393.7,04,19100,1922
20008273,02,01,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082730205,02,01,01,01,01,2,18,4,2,2,02,06,NHB,-1,72,07,03,-1,01,04,1530,1,-1,01,TX,48,01,02,05,0,1,02,01,01,02,45,02,1500,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,04,30,30,-1,01,04,01,01,02,01,02,65,12,10,1,150,04,05,02,200806,10,128659.35534,10,02,01,02,S,7000,70,17000,3000,7000,80,17000,393.7,04,19100,1922
20008273,02,01,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082730206,02,01,01,01,01,2,18,4,2,2,02,06,HBW,-1,72,07,03,-1,01,04,1845,1,-1,01,TX,48,01,02,05,0,1,02,01,01,02,45,02,1800,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,04,45,45,-1,01,04,01,01,02,01,02,12,01,01,1,75,01,06,02,200806,15,128659.35534,15,02,01,02,S,7000,70,17000,3000,7000,80,17000,393.7,04,19100,1922
20008273,02,01,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082730207,02,01,01,01,01,2,18,4,2,2,02,06,HBO,-1,72,07,03,-1,-1,04,2015,1,-1,01,TX,48,-1,02,05,-1,1,-1,01,01,-1,45,02,2000,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,-1,0,02,23,15,15,-1,01,04,01,01,02,-1,-1,01,64,60,1,1,04,07,02,200806,0.2222222222,128659.35534,-1,02,01,02,S,7000,70,17000,3000,7000,80,17000,393.7,-1,19100,1922
20008273,02,01,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200082730208,02,01,01,01,01,2,18,4,2,2,02,06,HBO,-1,72,07,03,-1,-1,04,2030,1,-1,01,TX,48,-1,02,05,-1,1,-1,01,01,-1,45,02,2016,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,-1,0,02,23,14,14,-1,01,04,01,01,02,-1,-1,64,01,01,1,-9,04,08,02,200806,0.2222222222,128659.35534,-1,02,01,02,S,7000,70,17000,3000,7000,80,17000,393.7,-1,19100,1922
20008684,01,01,-1,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200086840101,02,03,01,02,02,2,18,4,2,2,01,06,HBO,-1,72,07,03,-1,01,03,1038,1,-1,01,TX,48,-1,02,05,0,1,-1,04,01,02,46,02,1030,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,0,0,01,03,8,8,-1,01,04,01,02,02,01,01,01,71,70,1,10,04,01,02,200903,1,65411.872992,1,02,01,01,C,3000,40,7000,1500,3000,40,7000,181.9,03,26420,3362
20008684,01,01,-1,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200086840102,02,03,01,02,02,2,18,4,2,2,01,06,NHB,-1,72,07,03,-1,01,03,1102,1,01,01,TX,48,-1,02,05,2,3,-1,04,01,02,46,02,1048,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,2,0,01,03,14,14,-1,01,04,01,02,02,01,01,71,41,40,1,103,03,02,02,200903,4,65411.872992,4,02,01,01,C,3000,40,7000,1500,3000,40,7000,181.9,03,26420,3362
20008684,01,01,-1,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200086840103,02,03,01,02,02,2,18,4,2,2,01,06,NHB,-1,72,07,03,-1,01,03,1302,1,01,01,TX,48,-1,02,05,2,3,-1,04,01,02,46,02,1245,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,2,0,01,03,17,17,-1,01,04,01,02,02,01,01,41,73,70,1,38,04,03,02,200903,4,65411.872992,4,02,01,01,C,3000,40,7000,1500,3000,40,7000,181.9,03,26420,3362
20008684,01,01,-1,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200086840104,02,03,01,02,02,2,18,4,2,2,01,06,HBO,-1,72,07,03,-1,01,03,1348,1,-1,01,TX,48,-1,02,05,0,1,-1,04,01,02,46,02,1340,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,0,0,01,03,8,8,-1,01,04,01,02,02,01,01,73,01,01,1,122,03,04,02,200903,1,65411.872992,1,02,01,01,C,3000,40,7000,1500,3000,40,7000,181.9,03,26420,3362
20008684,01,01,-1,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200086840105,02,03,01,02,02,2,18,4,2,2,01,06,HBO,-1,72,07,03,-1,01,03,1600,1,-1,01,TX,48,-1,02,05,0,1,-1,04,01,02,46,02,1550,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,0,0,01,03,10,10,-1,01,04,01,02,02,01,01,01,71,70,1,5,04,05,02,200903,2,65411.872992,2,02,01,01,C,3000,40,7000,1500,3000,40,7000,181.9,03,26420,3362
20008684,01,01,-1,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200086840106,02,03,01,02,02,2,18,4,2,2,01,06,HBO,-1,72,07,03,-1,01,03,1615,3,01,01,TX,48,-1,02,05,4,7,-1,04,01,02,46,02,1605,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,6,2,01,03,10,10,-1,01,04,01,02,02,01,01,71,01,01,1,-9,04,06,02,200903,2,65411.872992,2,02,01,01,C,3000,40,7000,1500,3000,40,7000,181.9,03,26420,3362
20008684,02,01,-1,02,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200086840201,02,03,01,01,01,2,18,4,2,2,01,06,HBO,-1,72,07,03,-1,01,05,0835,2,01,01,TX,48,-1,02,05,3,5,-1,01,02,02,55,02,0810,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,4,1,01,01,25,25,-1,01,04,01,02,02,02,02,01,73,70,1,5,04,01,02,200903,2,80395.442444,2,02,01,01,C,3000,40,7000,1500,3000,40,7000,181.9,01,26420,3362
20008684,02,01,-1,02,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200086840202,02,03,01,01,01,2,18,4,2,2,01,06,NHB,-1,72,07,03,-1,01,05,0915,1,-1,01,TX,48,-1,02,05,0,1,-1,01,02,02,55,02,0840,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,0,0,01,01,35,35,-1,01,04,01,02,02,02,02,73,11,10,1,735,01,02,02,200903,24,80395.442444,24,02,01,01,C,3000,40,7000,1500,3000,40,7000,181.9,01,26420,3362
20008684,02,01,-1,02,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200086840203,02,03,01,01,01,2,18,4,2,2,01,06,HBW,-1,72,07,03,-1,01,05,2200,1,-1,01,TX,48,-1,02,05,0,1,-1,01,02,02,55,02,2130,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,0,0,01,01,30,30,-1,01,04,01,02,02,02,02,11,01,01,1,-9,01,03,01,200903,25,80395.442444,25,02,01,01,C,3000,40,7000,1500,3000,40,7000,181.9,01,26420,3362
20008684,03,01,-1,02,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200086840301,02,03,02,01,02,2,18,4,2,2,01,06,HBO,-1,72,07,03,-1,-9,-1,0725,1,02,01,TX,48,-1,02,05,1,2,-1,05,02,-9,17,02,0708,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,1,0,02,01,17,17,-1,01,04,01,02,02,-1,-1,01,21,20,1,520,05,01,02,200903,2,104259.0925,-1,02,01,01,C,3000,40,7000,1500,3000,40,7000,181.9,-1,26420,3362
20008684,03,01,-1,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200086840302,02,03,02,01,02,2,18,4,2,2,01,06,HBO,-1,72,07,03,-1,02,-1,1615,3,01,01,TX,48,-1,02,05,4,7,-1,05,02,01,17,02,1605,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,6,2,01,03,10,10,-1,01,04,01,02,02,01,01,21,01,01,1,-9,05,02,02,200903,2,104259.0925,-1,02,01,01,C,3000,40,7000,1500,3000,40,7000,181.9,03,26420,3362
20008684,04,01,-1,02,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200086840401,02,03,-1,01,-1,2,18,4,2,2,01,06,HBO,-1,72,07,03,-1,02,-1,0835,2,01,01,TX,48,-1,02,05,3,5,-1,-1,02,01,14,02,0810,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,4,1,01,01,25,25,-1,01,04,01,02,02,02,02,01,21,20,1,450,05,01,02,200903,2,104259.0925,-1,02,01,01,C,3000,40,7000,1500,3000,40,7000,181.9,01,26420,3362
20008684,04,01,-1,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200086840402,02,03,-1,01,-1,2,18,4,2,2,01,06,HBO,-1,72,07,03,-1,02,-1,1615,3,01,01,TX,48,-1,02,05,4,7,-1,-1,02,01,14,02,1605,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,6,2,01,03,10,10,-1,01,04,01,02,02,01,01,21,01,01,1,-9,05,02,02,200903,2,104259.0925,-1,02,01,01,C,3000,40,7000,1500,3000,40,7000,181.9,03,26420,3362
20008723,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200087230101,02,01,01,02,02,2,08,2,3,2,02,02,HBW,-1,23,02,01,-1,01,02,0805,1,-1,01,NY,36,-1,03,02,0,1,-1,04,01,02,49,02,0800,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,0,0,01,02,5,5,-1,02,06,01,-8,02,01,01,01,11,10,0,385,01,01,02,200809,1,15935.747446,1,02,01,01,TC,50,20,50,25,50,20,300,363.1,02,XXXXX,XXXX
20008723,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200087230102,02,01,01,02,02,2,08,2,3,2,02,02,HBW,-1,23,02,01,-1,01,02,1435,1,01,01,NY,36,-1,03,02,2,3,-1,04,01,02,49,02,1430,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,2,0,01,02,5,5,-1,02,06,01,-8,02,01,01,11,01,01,0,175,01,02,02,200809,1,15935.747446,1,02,01,01,TC,50,20,50,25,50,20,300,363.1,02,XXXXX,XXXX
20008723,01,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200087230103,02,01,01,02,02,2,08,2,3,2,02,02,HBSHOP,-1,23,02,01,-1,01,02,1810,2,01,01,NY,36,-1,03,02,0,2,-1,04,01,02,49,02,1730,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,1,1,01,02,40,40,-1,02,06,01,-8,02,01,01,01,41,40,0,45,03,03,02,200809,20,15935.747446,20,02,01,01,TC,50,20,50,25,50,20,300,363.1,02,XXXXX,XXXX
20008723,01,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200087230104,02,01,01,02,02,2,08,2,3,2,02,02,NHB,-1,23,02,01,-1,01,02,1900,2,01,01,NY,36,-1,03,02,0,2,-1,04,01,02,49,02,1855,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,1,1,01,02,5,5,-1,02,06,01,-8,02,01,01,41,82,80,0,60,10,04,02,200809,0.5555555556,15935.747446,0.5555555556,02,01,01,TC,50,20,50,25,50,20,300,363.1,02,XXXXX,XXXX
20008723,01,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200087230105,02,01,01,02,02,2,08,2,3,2,02,02,HBSHOP,-1,23,02,01,-1,01,02,2040,2,01,01,NY,36,-1,03,02,0,2,-1,04,01,02,49,02,2000,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,1,1,01,02,40,40,-1,02,06,01,-8,02,01,01,82,01,01,0,-9,10,05,02,200809,20,15935.747446,20,02,01,01,TC,50,20,50,25,50,20,300,363.1,02,XXXXX,XXXX
20008871,01,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200088710101,02,01,01,02,02,2,07,2,1,2,01,10,HBSHOP,-1,92,09,04,-1,02,03,1030,2,01,01,CA,06,02,02,04,1,3,-1,06,01,01,78,02,1000,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,2,1,01,02,30,30,-1,01,04,01,01,02,01,02,01,40,40,0,60,03,01,02,200901,15,35987.314835,-1,02,01,04,S,1500,20,7000,750,3000,5,3000,202.9,02,41740,7320
20008871,01,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200088710102,02,01,01,02,02,2,07,2,1,2,01,10,NHB,-1,92,09,04,-1,02,03,1150,2,01,01,CA,06,02,02,04,1,3,-1,06,01,01,78,02,1130,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,2,1,01,02,20,20,-1,01,04,01,01,02,01,02,40,40,40,0,55,03,02,02,200901,6,35987.314835,-1,02,01,04,S,1500,20,7000,750,3000,5,3000,202.9,02,41740,7320
20008871,01,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200088710103,02,01,01,02,02,2,07,2,1,2,01,10,HBSHOP,-1,92,09,04,-1,02,03,1315,2,01,01,CA,06,02,02,04,1,3,-1,06,01,01,78,02,1245,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,2,1,01,02,30,30,-1,01,04,01,01,02,01,02,40,01,01,0,-9,03,03,02,200901,2,35987.314835,-1,02,01,04,S,1500,20,7000,750,3000,5,3000,202.9,02,41740,7320
20008871,02,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200088710201,02,01,01,01,02,2,07,2,1,2,01,10,HBSHOP,-1,92,09,04,-1,01,03,1030,2,01,01,CA,06,02,02,04,1,3,-1,06,01,02,78,02,1000,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,2,1,01,02,30,30,-1,01,04,01,02,02,01,02,01,41,40,0,60,03,01,02,200901,15,38296.29414,15,02,01,04,S,1500,20,7000,750,3000,5,3000,202.9,02,41740,7320
20008871,02,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200088710202,02,01,01,01,02,2,07,2,1,2,01,10,NHB,-1,92,09,04,-1,01,03,1150,2,01,01,CA,06,02,02,04,1,3,-1,06,01,02,78,02,1130,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,2,1,01,02,20,20,-1,01,04,01,02,02,01,02,41,41,40,0,55,03,02,02,200901,6,38296.29414,6,02,01,04,S,1500,20,7000,750,3000,5,3000,202.9,02,41740,7320
20008871,02,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200088710203,02,01,01,01,02,2,07,2,1,2,01,10,HBSHOP,-1,92,09,04,-1,01,03,1315,2,01,01,CA,06,02,02,04,1,3,-1,06,01,02,78,02,1245,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,2,1,01,02,30,30,-1,01,04,01,02,02,01,02,41,01,01,0,-9,03,03,02,200901,5,38296.29414,5,02,01,04,S,1500,20,7000,750,3000,5,3000,202.9,02,41740,7320
20009092,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200090920101,02,01,01,02,02,1,03,1,1,1,01,09,HBSHOP,-1,23,02,01,-1,01,03,1310,1,-1,01,NY,36,-1,03,02,0,1,-1,06,01,02,77,02,1300,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,03,10,10,-1,04,06,02,02,02,01,01,01,42,40,0,1,04,01,02,200808,3,11443.237037,3,02,01,02,TC,50,5,300,25,50,5,300,370.1,03,XXXXX,XXXX
